CE,RE,RJ,MA,MB,PC,PS,AL,MI
1644804085433796.5,2640260.92057926,1771344.5292604393,1.0569949786143905e+34,1.8227766756126191e+34,0.30253282857206204,0.2825380917881604,-0.6392573782002942,3.597777537507753e+46
1663578818550112.2,2494217.1715788236,1712918.7035974483,1.0101384454911741e+34,1.7134131774209684e+34,0.286547829317924,0.27414454631241103,-0.6080350255106405,3.0814910570059274e+46
1682567857191754.8,2364766.8806685624,1659508.6688807756,9.657488057275286e+33,1.6113113446663218e+34,0.27161381307985827,0.26614201870003656,-0.5816262082361889,2.65500234616072e+46
1701773647564372.2,2251014.7937155627,1611294.547522788,9.250485365359117e+33,1.5190637664802211e+34,0.2576811860173709,0.258589717999221,-0.5587658791405609,2.3077399535010186e+46
1721198663796000.8,2151231.966278,1567983.5233790507,8.882861670080913e+33,1.436923117622896e+34,0.24469048788707554,0.2514956348649618,-0.5386323079637257,2.0254760384341205e+46
1740845408255786.2,2063631.9330476085,1529149.1807559067,8.553255383939558e+33,1.3642696391468115e+34,0.2325920525040879,0.24484934755321044,-0.5206723344691283,1.795269292595421e+46
1760716411876345.8,1987412.1618241624,1494722.2557590795,8.261998539173436e+33,1.3008776448553348e+34,0.22146876014463115,0.23870189097660854,-0.5046740256828116,1.6084286700468497e+46
1780814234479806.0,1920091.4194646738,1463806.52972832,8.001765095072239e+33,1.2448976449257966e+34,0.21113683004506953,0.23295173072089545,-0.49013981418317404,1.4537902704234306e+46
1801141465107566.0,1859710.080927555,1435661.3542368552,7.766310907038605e+33,1.1947978164536195e+34,0.2014283498829241,0.22750603861549298,-0.47668823336335414,1.3233209208761662e+46
1863525940870436.0,1716167.2587184878,1367122.4674656678,7.200568906350853e+33,1.076624647343976e+34,0.1765385322420168,0.2132535224621866,-0.4425554106959136,1.043892193177006e+46
1884797290148446.5,1675806.3809664391,1347427.4758040807,7.040411898133839e+33,1.0437517452038176e+34,0.16904883909844967,0.20885270879089327,-0.43224905623519577,9.72965111687027e+45
1906311442754391.8,1638352.5336101968,1328982.237385526,6.891544350365286e+33,1.0134321491770283e+34,0.16189489852808084,0.204586299646289,-0.4223345111287001,9.100847703105082e+45
1928071170184089.2,1603459.240191596,1311651.2271628687,6.752732045728295e+33,9.8536844341517e+33,0.15505181589886027,0.20043777005618807,-0.41275494581377264,8.540173569468801e+45
1950079275568823.8,1570604.549168003,1295203.4350074574,6.622003114807855e+33,9.591250289761503e+33,0.14845039099064372,0.19636335346655942,-0.4033958457599693,8.034151824821321e+45
1972338594036413.0,1539757.5999234628,1279646.9745526249,6.49931363199201e+33,9.346619548900698e+33,0.14211354371244092,0.19237503093109637,-0.3942744606532532,7.578149972360461e+45
1994851993076443.2,1511010.3325275828,1265050.9609353768,6.385083202912059e+33,9.120321124231395e+33,0.13608956950454534,0.18850258076729237,-0.3854504763351787,7.169631749132994e+45
2087504898219176.2,1413663.3611938416,1214932.1170126176,5.999853010567123e+33,8.367728748926341e+33,0.11493009303654596,0.17406680277121347,-0.3527843677936813,5.901307453393455e+45
2111332871222253.0,1392293.071635056,1203790.8891246591,5.915783170808972e+33,8.205684443816657e+33,0.1101425665893005,0.17057340240849006,-0.34492722176610846,5.646068042088273e+45
2184461160634119.8,1333876.590251676,1173095.3075492496,5.687299175540158e+33,7.769317118753839e+33,0.09683710164165565,0.1602770193633695,-0.32187783817818877,4.989567628280503e+45
2209395847784441.5,1315697.6780590075,1163474.5726471527,5.616662998094987e+33,7.635617695515685e+33,0.09263874142182801,0.15681596172834322,-0.31416927439110354,4.797326793885334e+45
2234615153693150.2,1298105.9100039902,1154135.4018603386,5.548552614440932e+33,7.507243367587641e+33,0.0885526926451362,0.15333278571779113,-0.30643339903582373,4.6166331529290916e+45
2260122327161289.0,1281197.1945342475,1145133.0440288642,5.48333086262074e+33,7.384817854070806e+33,0.08460562095887121,0.14984933975083262,-0.2987205102551541,4.447843157460381e+45
2365095979500530.0,1219975.5295731705,1112344.4829513128,5.249406011564335e+33,6.949795394255501e+33,0.07019301487026393,0.13591237334107414,-0.2681358926013044,3.875758483473965e+45
2474945238594773.5,1165752.3493657794,1083092.9706330572,5.0455398984202014e+33,6.575909899194166e+33,0.05728050618281212,0.12128137716533373,-0.23659532338897665,3.4182569819849563e+45
2503195676895368.0,1153261.0930580162,1076332.647859906,4.9990615271960894e+33,6.491356300379778e+33,0.0542836627369042,0.11750242220048747,-0.22855764304641013,3.3191417239886644e+45
2589896556898514.0,1116999.4220575974,1056674.4827974292,4.8652239610929406e+33,6.249301629154592e+33,0.04550291984487926,0.10537486087119724,-0.203090540688363,3.044234726370758e+45
2619459115190561.5,1105271.0836985593,1050308.8208020227,4.822294179563353e+33,6.172111060011983e+33,0.04262313165508593,0.10100137971434789,-0.19403261232390756,2.9593103278654226e+45
2649359117405009.0,1094281.6817659494,1044342.266368624,4.782231609617156e+33,6.100273981264469e+33,0.039898922156378004,0.09665492490157371,-0.1850978315218852,2.8814646672277926e+45
2679600415319488.5,1083580.7873347811,1038531.1314771522,4.7433707880411544e+33,6.030774035904939e+33,0.0372156462535257,0.09215612777694628,-0.17592049366786797,2.807243262900083e+45
2804057148933164.5,1042178.3847945447,1016050.432358138,4.594410063795209e+33,5.766031141499431e+33,0.026307381874852803,0.07126027957761744,-0.13420738045483738,2.534341196365211e+45
2836064258521691.5,1032461.3318246839,1010778.4747745829,4.55976986080951e+33,5.704845850593359e+33,0.02352450657298478,0.065153346907419,-0.12228303656968789,2.4734814804271824e+45
2868436715537083.5,1022900.957586035,1005594.2835192223,4.5258039277969243e+33,5.644989231129193e+33,0.02062798031845137,0.05841912871250267,-0.10926002577839045,2.4147484956041234e+45
2901178690263554.5,1013638.2739112222,1000574.8289705393,4.4930040680213184e+33,5.587317105036908e+33,0.01759325954762006,0.050934165080861925,-0.09492770022512839,2.3589119669046834e+45
2934294400587228.0,1004512.9293976447,995633.4324688611,4.4607922218701765e+33,5.53080293929369e+33,0.014237352458325948,0.042140017789944174,-0.0782587402128783,2.3049138259796048e+45
2967788112539685.5,995494.9744128984,990754.3783550014,4.429056831476761e+33,5.475244847739718e+33,0.010209245282109357,0.030897973698451674,-0.057173526270086074,2.252521272149437e+45
3001664140847343.5,986574.6554249183,985932.567895062,4.397759653327953e+33,5.420570477673875e+33,0.003686620404228979,0.011410845362223148,-0.021036763243533478,2.2016312091517078e+45
3035926849487419.0,983576.6627792129,983576.6624754005,4.3914575657211136e+33,5.409619261174648e+33,2.4540840974780884e-06,7.859839515357827e-06,-1.4263891030523857e-05,2.18793429431887e+45
3070580652250044.5,981709.7862090145,981709.7861428892,4.3896614918309516e+33,5.406530979134566e+33,1.1058251497320253e-06,3.670346524366343e-06,-6.5452064045383195e-06,2.181030842521311e+45
3105630013306873.5,979846.6700120014,979846.6699834642,4.3877110406895167e+33,5.403167985900482e+33,7.016942229346361e-07,2.413470123585228e-06,-4.229903363298368e-06,2.1740098820339048e+45
3141079447786165.5,978000.0162539901,978000.0162379444,4.385622397612095e+33,5.399555641904977e+33,5.083784923148022e-07,1.8114473347793109e-06,-3.1211698980532218e-06,2.166922030065794e+45
3176933522354430.0,976184.5181410782,976184.5181306662,4.3834208167231936e+33,5.395739472216184e+33,3.958990895649058e-07,1.4605489334412567e-06,-2.4751204568548213e-06,2.159831580847312e+45
3213196855804717.5,974369.7732135523,974369.77320621,4.381074113376388e+33,5.391661250477435e+33,3.2139849070755455e-07,1.2276350863634732e-06,-2.046452370596562e-06,2.152624417347684e+45
3249874119651619.5,972533.1891215561,972533.1891160925,4.378551716082203e+33,5.387267375073558e+33,2.6791233337093634e-07,1.0599983361465241e-06,-1.7380589472682193e-06,2.1452101365100616e+45
3286970038733063.5,970692.7838062925,970692.7838020526,4.375880475195944e+33,5.382606645056007e+33,2.2803205717139003e-07,9.346472022218962e-07,-1.507569891039725e-06,2.1376648070670663e+45
3324489391818974.5,968862.3118650103,968862.3118616081,4.373081345343763e+33,5.377711164454729e+33,1.9739461013520688e-07,8.380353239598686e-07,-1.330023774466255e-06,2.130046041740755e+45
3362437012226886.0,967052.2581948775,967052.2581920723,4.370178233815915e+33,5.372626673631619e+33,1.7326786512876902e-07,7.616787416826293e-07,-1.1897866076381985e-06,2.1224052147118964e+45
3400817788444579.0,965243.6355681822,965243.6355658225,4.3671430151431206e+33,5.367301008172421e+33,1.5361579214413224e-07,6.99238737981551e-07,-1.0751840412266496e-06,2.114664233142677e+45
3439636664759825.0,963480.6052482006,963480.6052461753,4.364057278727864e+33,5.361878021184159e+33,1.3768325851267414e-07,6.484011935296196e-07,-9.819418866361096e-07,2.1070193578466135e+45
3478898641897319.5,961727.3851730434,961727.3851712807,4.360864841205082e+33,5.356259325535532e+33,1.242769017327271e-07,6.054293714028595e-07,-9.031844652652892e-07,2.099320334068639e+45
3518608777662886.5,959976.4484157619,959976.4484142107,4.357554469525845e+33,5.350424758558925e+33,1.1280784930750244e-07,5.684913781752004e-07,-8.355382096660605e-07,2.0915371419368895e+45
3558772187595033.0,958227.8183888325,958227.8183874539,4.35412672056592e+33,5.344373735967254e+33,1.0289456806857317e-07,5.364022498631414e-07,-7.768208643865538e-07,2.083670503088292e+45
