CE,RE,RJ,MA,MB,PC,PS,AL,MI
4310167248217361.0,965808.4572032532,940183.0166478232,4.403120816849929e+33,5.437015116548964e+33,0.0036601108650623757,0.06198038308162314,-0.1097819409977941,2.116682343778966e+45
4369193382714626.5,958364.5395600029,936715.4061007244,4.378494581062344e+33,5.39194016727323e+33,0.003256700614717064,0.05713232730552834,-0.10077816481784153,2.0787451818104388e+45
4399008889466290.0,954650.4260541297,934987.5252990683,4.36620099256332e+33,5.369466103492833e+33,0.003053143219567852,0.05452658614888582,-0.0959818191708791,2.0599886780375197e+45
4429027858130711.5,950963.6263148602,933274.0649924723,4.353993503559425e+33,5.347169426432763e+33,0.002848608049607555,0.051792043376914336,-0.09097876110161297,2.0414829391202992e+45
4459251677138090.0,947303.555970219,931574.5368476369,4.341869077852497e+33,5.325042715680344e+33,0.002642174862386931,0.04890717409065755,-0.08573263193815427,2.0232207554531867e+45
4489681744393312.0,943685.2140238271,929896.0991530755,4.3298778526427704e+33,5.303177700212218e+33,0.002433491903889262,0.045856596736370055,-0.08021878575600537,2.0052739893887383e+45
4520319467340610.0,940134.42505801,928250.442512724,4.3181046228299895e+33,5.281728638256595e+33,0.002222615013598939,0.04263013797497697,-0.07442220503184535,1.987764429382132e+45
4551166263028639.0,936609.710123585,926618.6453887662,4.306412088039951e+33,5.260444717406501e+33,0.0020049252438445247,0.039141809876216606,-0.06819285100173289,1.9704832177445753e+45
4582223558176094.0,933109.9020718237,924999.5731973693,4.294794481488435e+33,5.239311611431986e+33,0.0017770900932146958,0.03531432751583988,-0.061399075266435586,1.9534198812434442e+45
4613492789237582.0,929647.9822831311,923399.7908995528,4.283297117552178e+33,5.218417139573057e+33,0.0015345351705450304,0.031038494975092156,-0.05385526830403876,1.9366372734305264e+45
4644975402470142.0,926233.728031833,921823.5034909867,4.2719501766565514e+33,5.197812106907396e+33,0.0012684576719277545,0.026111933591042222,-0.04521578158552178,1.9201760888246235e+45
4676672854000111.0,922844.0778086586,920259.9015478954,4.2606772233365755e+33,5.177356833190658e+33,0.0009553040700998424,0.020014846697767943,-0.03458817301163112,1.9039220527507213e+45
4708586609890478.0,919479.9381828423,918709.3591230619,4.2494816997039376e+33,5.157059593366495e+33,0.0005132284331460788,0.010944085454814886,-0.018874660212608124,1.8878773339391595e+45
4740718146208669.0,917542.3500219386,917542.3432845075,4.242985444992763e+33,5.1452958278854355e+33,1.487841694928379e-06,3.2388071445928826e-05,-5.5623303868923174e-05,1.8782919895138764e+45
4773068949094898.0,916656.633682843,916656.6327726021,4.239938072551332e+33,5.1397875707059565e+33,5.347866423213201e-07,1.1910385376896525e-05,-2.03364892835304e-05,1.8734107038563875e+45
4805640514830786.0,915772.6890763264,915772.6887320325,4.236871985133091e+33,5.134244294095329e+33,3.2163336679764694e-07,7.328613466793285e-06,-1.2441389535275204e-05,1.8685249410316777e+45
4838434349908642.0,914890.3960862285,914890.3959056986,4.233786133951019e+33,5.1286612206928527e+33,2.2775422414665463e-07,5.309344860314269e-06,-8.96196755507778e-06,1.8636332527747525e+45
4871451971101126.0,914023.0113879273,914023.0112758519,4.2307276405793593e+33,5.123127291143741e+33,1.7554441521194204e-07,4.185311606487993e-06,-7.025223470576497e-06,1.8588095322634662e+45
4904694905531400.0,913165.5505156143,913165.5504388191,4.227681589777455e+33,5.11761560866093e+33,1.4217602945543886e-07,3.4661175053995357e-06,-5.7860859027673105e-06,1.85402849907545e+45
4938164690743760.0,912309.7714438894,912309.7713878374,4.224616940154547e+33,5.112066830401526e+33,1.1884674289565572e-07,2.9626147905126657e-06,-4.91863068089477e-06,1.8492422784394156e+45
4971862874774748.0,911456.0191293347,911456.0190865205,4.2215363398050236e+33,5.1064883834557107e+33,1.0162990071344731e-07,2.5904618516478674e-06,-4.2775129748638414e-06,1.844454221300851e+45
